DATE,IBMRET,MarketEXRET,RF
20100713,1.416638046,1.76,0.001
20100714,0.184109674,-0.04,0.001
20100715,0,0.02,0.001
20100716,-2.036806559,-2.94,0.001
20100719,1.384165683,0.54,0.001
20100720,-2.465432173,1.23,0.001
20100721,-1.006364916,-1.3,0.001
20100722,1.771722348,2.37,0.001
20100723,0.716450614,1.05,0.001
20100726,0.02336993,1.23,0.001
20100727,0.171474049,-0.23,0.001
20100728,-0.15537337,-0.82,0.001
20100729,-0.318722,-0.36,0.001
20100730,0.297261448,0.06,0.001
20100802,1.85500211,2.08,0.001
20100803,-0.297811559,-0.55,0.001
20100804,0.692738308,0.74,0.001
20100805,0.427511032,-0.22,0.001
20100806,-0.785792978,-0.36,0.001
20100809,1.439492832,0.62,0.001
20100810,-0.121141464,-0.79,0.001
20100811,-1.51300835,-2.91,0.001
20100812,-1.171546519,-0.5,0.001
20100813,-0.334591192,-0.47,0.001
20100816,-0.078178625,0.1,0.001
20100817,0.533625335,1.31,0.001
20100818,0.736450959,0.21,0.001
20100819,-0.379907518,-1.74,0.001
20100820,-1.080231736,-0.28,0.001
20100823,-0.804587825,-0.5,0.001
20100824,-1.233727206,-1.48,0.001
20100825,0.296672304,0.45,0.001
20100826,-1.96808019,-0.76,0.001
20100827,1.600889394,1.82,0.001
20100830,-1.060639824,-1.54,0.001
20100831,-0.218564898,0.01,0.001
20100901,2.167225446,3.05,0.001
20100902,-0.57874001,0.97,0.001
20100903,2.052123043,1.35,0.001
20100907,-1.26950651,-1.23,0.001
20100908,0.10327269,0.65,0.001
20100909,0.222326981,0.44,0.001
20100910,1.298318913,0.45,0.001
20100913,1.273770316,1.3,0.001
20100914,-0.584654505,-0.06,0.001
20100915,0.451139986,0.36,0.001
20100916,0.185604733,-0.07,0.001
20100917,0.401826466,0.15,0.001
20100920,1.236548819,1.6,0.001
20100921,0.144274576,-0.31,0.001
20100922,0.448046942,-0.52,0.001
20100923,-0.676594224,-0.78,0.001
20100924,1.870396416,2.19,0.001
20100927,0.403461222,-0.46,0.001
20100928,0.178402949,0.58,0.001
20100929,0.438348649,-0.17,0.001
20100930,-0.984197958,-0.26,0.001
20101001,1.124510314,0.43,0.001
20101004,-0.287112442,-0.88,0.001
20101005,1.797858443,2.11,0.001
20101006,0.130837117,-0.1,0.001
20101007,0.640467176,-0.16,0.001
20101008,0.093761429,0.74,0.001
20101011,0.585066467,0.04,0.001
20101012,0.136138985,0.39,0.001
20101013,0.372511205,0.78,0.001
20101014,0.808267789,-0.38,0.001
20101015,-0.310472833,0.18,0.001
20101018,1.262693698,0.69,0.001
20101019,-3.304798374,-1.67,0.001
20101020,0.756311295,1.06,0.001
20101021,0.547979344,0.11,0.001
20101022,-0.114361857,0.29,0.001
20101025,0.121788302,0.31,0.001
20101026,0.59530172,0.02,0.001
20101027,0.541729778,-0.24,0.001
20101028,-0.374041615,0.08,0.001
20101029,1.93473953,0.07,0.001
20101101,-0.194795227,-0.01,0.001
20101102,0.363475777,0.9,0.001
20101103,0.229686276,0.38,0.001
20101104,1.833909003,1.94,0.001
20101105,0.088604431,0.41,0.001
20101108,0.129411565,-0.12,0.001
20101109,-0.218256174,-0.78,0.001
20101110,0.280949325,0.53,0.001
20101111,-0.761338425,-0.35,0.001
20101112,-1.155336434,-1.29,0.001
20101115,-0.069550103,-0.09,0.001
20101116,-0.969920236,-1.58,0.001
20101117,-0.203679092,0.07,0.001
20101118,1.712277755,1.57,0.001
20101119,0.479117515,0.31,0.001
20101122,0.23467433,-0.02,0.001
20101123,-1.508559592,-1.38,0.001
20101124,1.853826099,1.59,0.001
20101126,-1.159128537,-0.67,0.001
20101129,-0.843003033,-0.13,0.001
20101130,-0.995773713,-0.59,0.001
20101201,2.107289161,2.12,0.001
20101202,0.534620522,1.23,0.001
20101203,0.137863344,0.35,0.001
20101206,-0.267902599,-0.03,0.001
20101207,-0.666779594,0.1,0.001
20101208,0.668794609,0.32,0.001
20101209,-0.467926994,0.42,0.001
20101210,0.361013389,0.67,0.001
20101213,-0.372188256,-0.08,0.001
20101214,1.073091668,0.09,0.001
20101215,-0.751520754,-0.49,0.001
20101216,-0.117397935,0.7,0.001
20101217,0.311793869,0.15,0.001
20101220,-0.337364443,0.23,0.001
20101221,0.854792464,0.68,0.001
20101222,0.144190154,0.29,0.001
20101223,-0.041099852,-0.16,0.001
20101227,-0.376288753,0.08,0.001
20101228,0.254906937,0,0.001
20101229,0.557444974,0.17,0.001
20101230,0.102423317,-0.11,0.001
20101231,0.061378529,-0.1,0.001
20110103,0.491803101,1.18,0
20110104,0.108550674,-0.26,0
20110105,-0.398820789,0.59,0
20110106,1.100881693,-0.15,0
20110107,-0.489857068,-0.21,0
20110110,-0.195842079,-0.02,0
20110111,-0.24353976,0.39,0
20110112,1.243413294,0.87,0
20110113,-0.18761638,-0.17,0
20110114,0.796051071,0.69,0
20110118,0.434269529,0.18,0
20110119,3.402099963,-1.24,0
20110120,0.070678566,-0.3,0
20110121,-0.192371229,0.11,0
20110124,2.691536436,0.65,0
20110125,1.140323177,0.02,0
20110126,-0.247468989,0.6,0
20110127,0.018639337,0.26,0
20110128,-1.148135832,-1.88,0
20110131,1.767842782,0.71,0
20110201,0.967612893,1.75,0.001
20110202,-0.158833426,-0.26,0.001
20110203,0.140941629,0.26,0.001
20110204,0.287823218,0.29,0.001
20110207,0.501256608,0.7,0.001
20110208,1.147165652,0.48,0.001
20110209,-0.839580669,-0.31,0.001
20110210,-0.339536168,0.12,0.001
20110211,-0.146148299,0.67,0.001
20110214,-0.383762741,0.3,0.001
20110215,-0.23254679,-0.38,0.001
20110216,0.344486395,0.68,0.001
20110217,0.515406674,0.37,0.001
20110218,0.365981583,0.12,0.001
20110222,-1.737935511,-2.19,0.001
20110223,-1.086981791,-0.78,0.001
20110224,0.369022116,0.04,0.001
20110225,0.943651073,1.22,0.001
20110228,-0.246180278,0.42,0.001
20110301,-1.17295521,-1.58,0
20110302,0.118844364,0.28,0
20110303,2.094556359,1.76,0
20110304,-1.00421782,-0.67,0
20110307,-1.167211808,-0.96,0
20110308,1.480245405,0.97,0
20110309,2.230578339,-0.17,0
20110310,-2.288608108,-1.93,0
20110311,0.253368437,0.69,0
20110314,-0.638226328,-0.59,0
20110315,-1.45775968,-1.05,0
20110316,-3.714928407,-1.77,0
20110317,0.774218693,1.12,0
20110318,1.11527099,0.49,0
20110321,1.154858895,1.58,0
20110322,0.203153377,-0.34,0
20110323,0.973057314,0.31,0
20110324,0.320197139,0.96,0
20110325,1.346145438,0.41,0
20110328,-0.498198454,-0.35,0
20110329,0.94013557,0.74,0
20110330,0.443022456,0.79,0
20110331,-0.323435915,-0.11,0
20110401,0.738592639,0.52,0
20110404,-0.012176959,0.09,0
20110405,-0.158166684,0.08,0
20110406,0.030486846,0.21,0
20110407,0.20748856,-0.2,0
20110408,-0.200554121,-0.47,0
20110411,-0.060942123,-0.39,0
20110412,-0.426047432,-0.84,0
20110413,0.429708912,0.11,0
20110414,0.624082832,0,0
20110415,0.754487118,0.44,0
20110418,-0.162315825,-1.15,0
20110419,-0.32489507,0.5,0
20110420,-0.392211832,1.45,0
20110421,2.165758948,0.56,0
20110425,-0.361835193,-0.16,0
20110426,0.490258152,0.89,0
20110427,1.12203512,0.66,0
20110428,0.240944606,0.32,0
20110429,-0.117039355,0.29,0
20110502,0.924633163,-0.28,0
20110503,0.419116447,-0.5,0
20110504,-1.293122488,-0.74,0
20110505,-1.257984779,-0.82,0
20110506,0.70291765,0.46,0
20110509,0.124422641,0.55,0
20110510,0.759819892,0.86,0
20110511,-0.515163856,-1.09,0
20110512,1.629658914,0.52,0
20110513,-1.33793106,-0.88,0
20110516,-0.621879873,-0.76,0
20110517,0.975950032,-0.11,0
20110518,-0.035183009,1.02,0
20110519,0.088042635,0.22,0
20110520,-0.25174469,-0.73,0
20110523,-1.110390644,-1.29,0
20110524,-0.160330733,-0.14,0
20110525,-0.142766891,0.45,0
20110526,-0.339219048,0.52,0
20110527,0.191598115,0.49,0
20110531,0.857381642,1.04,0
20110601,-1.393149785,-2.33,0
20110602,-0.281783543,-0.1,0
20110603,-0.624206188,-1.1,0
20110606,-0.181599808,-1.18,0
20110607,-0.64133223,-0.04,0
20110608,0.39787774,-0.54,0
20110609,0.304710602,0.75,0
20110610,-1.001985737,-1.37,0
20110613,-0.006124612,0.01,0
20110614,0.583911154,1.36,0
20110615,-1.084735154,-1.72,0
20110616,0.209667095,0.12,0
20110617,1.094036384,0.25,0
20110620,0.353336065,0.58,0
20110621,0.729833094,1.52,0
20110622,-0.32434865,-0.62,0
20110623,0.265926659,-0.14,0
20110624,-0.630072565,-1.1,0
20110627,1.556785286,0.89,0
20110628,1.43605754,1.36,0
20110629,0.312232132,0.77,0
20110630,0.593999421,0.99,0
20110701,1.758203992,1.45,0
20110705,0.511213661,-0.08,0
20110706,1.308154141,0.18,0
20110707,-0.689755193,1.1,0
20110708,0.005672061,-0.67,0
20110711,-0.846304906,-1.91,0
20110712,-0.535734696,-0.45,0
20110713,0.155250689,0.45,0
20110714,-0.051622471,-0.82,0
20110715,0.754712002,0.58,0
20110718,-0.148001669,-0.94,0
20110719,5.828773637,1.72,0
20110720,-0.838756643,-0.1,0
20110721,0.682964135,1.29,0
20110722,0.151547317,0.1,0
20110725,-0.796034828,-0.68,0
20110726,-0.418286734,-0.47,0
20110727,-0.859991831,-2.16,0
20110728,0.248445415,-0.31,0
20110729,0.027508183,-0.56,0
20110801,-0.603071678,-0.4,0
20110802,-1.482672837,-2.68,0
20110803,0.439039467,0.58,0
20110804,-4.026734819,-5.04,0
20110805,0.878574609,-0.36,0
20110808,-3.414723348,-6.97,0
20110809,2.676263233,4.97,0
20110810,-4.619964889,-4.3,0
20110811,2.611341954,4.72,0
20110812,0.885563921,0.54,0
20110815,2.888743062,2.25,0
20110816,-1.006519544,-1.07,0
20110817,0.140246754,-0.01,0
20110818,-4.363111846,-4.65,0
20110819,-3.766582079,-1.55,0
20110822,0.918245442,-0.03,0
20110823,3.415968976,3.6,0
20110824,1.495979006,1.35,0
20110825,-0.70510181,-1.67,0
20110826,2.173296097,1.74,0
20110829,2.078776312,3.11,0
20110830,-0.063703801,0.32,0
20110831,-0.347196474,0.42,0
20110901,-0.914875909,-1.33,0
20110902,-1.947559079,-2.64,0
20110906,-1.113644256,-0.71,0
20110907,1.341359783,3.06,0
20110908,-1.22369718,-1.18,0
20110909,-2.320610382,-2.65,0
20110912,0.652802025,0.68,0
20110913,0.623778646,1.12,0
20110914,2.358668069,1.45,0
20110915,1.718735367,1.64,0
20110916,1.71960293,0.47,0
20110919,0.080961957,-0.99,0
20110920,0.922612975,-0.45,0
20110921,-0.968265429,-2.92,0
20110922,-2.511000306,-3.29,0
20110923,0.427909329,0.74,0
20110926,3.100111138,2.28,0
20110927,1.850628652,1.22,0
20110928,-0.089995879,-2.29,0
20110929,0.916591506,0.77,0
20110930,-2.371387044,-2.5,0
20111003,-0.899459839,-3.18,0
20111004,0.840265277,2.68,0
20111005,1.214828418,1.92,0
20111006,2.774574225,1.94,0
20111007,0.386013019,-0.98,0
20111010,2.346306345,3.44,0
20111011,-0.864314638,0.15,0
20111012,0.607238966,1.07,0
20111013,0.376816174,-0.21,0
20111014,2.00571366,1.72,0
20111017,-2.046682221,-2.06,0
20111018,-4.037564791,2.11,0
20111019,-0.84049185,-1.38,0
20111020,-0.078890665,0.42,0
20111021,2.501873247,1.92,0
20111024,0.341933865,1.59,0
20111025,-1.031678014,-2.13,0
20111026,0.896655587,1.12,0
20111027,2.171958759,3.54,0
20111028,0.848203735,-0.01,0
20111031,-1.493137383,-2.5,0
20111101,-1.76083822,-2.86,0
20111102,1.4272339,1.72,0
20111103,1.854748899,1.97,0
20111104,-0.489985237,-0.53,0
20111107,0.505621272,0.48,0
20111108,0.363670884,1.21,0
20111109,-2.640088275,-3.78,0
20111110,0.610945908,0.83,0
20111111,2.222314864,1.98,0
20111114,-0.016008319,-0.92,0
20111115,0.750060164,0.56,0
20111116,-1.122135955,-1.64,0
20111117,-0.475769216,-1.65,0
20111118,-0.263470905,-0.07,0
20111121,-2.009342452,-1.87,0
20111122,-0.09362934,-0.44,0
20111123,-1.836114104,-2.29,0
20111125,-0.498891581,-0.34,0
20111128,2.951337382,3.1,0
20111129,-0.694576887,0.18,0
20111130,3.978966239,4.44,0
20111201,0.774256987,-0.22,0
20111202,0.110912162,0.05,0
20111205,0.624101548,1.09,0
20111206,1.106478186,0.04,0
20111207,0.576966779,0.16,0
20111208,-1.264801791,-2.23,0
20111209,1.567644318,1.83,0
20111212,-1.215823901,-1.48,0
20111213,-0.534521622,-1.05,0
20111214,-1.263202959,-1.21,0
20111215,-0.654907074,0.4,0
20111216,-2.063952415,0.45,0
20111219,-0.369749935,-1.31,0
20111220,2.406993686,3.1,0
20111221,-3.034611137,0.2,0
20111222,0.314590902,0.83,0
20111223,1.499823746,0.84,0
20111227,0.108311314,0.04,0
20111228,-0.517709839,-1.34,0
20111229,1.197386962,1.1,0
20111230,-1.227757889,-0.4,0
20120103,1.32477308,1.5,0
20120104,-0.407118417,0,0
20120105,-0.473162741,0.39,0
20120106,-1.141496422,-0.19,0
20120109,-0.519080298,0.28,0
20120110,-0.154073984,0.97,0
20120111,0.558616878,0.13,0
20120112,-0.966125628,0.31,0
20120113,-0.766913595,-0.52,0
20120117,0.469953434,0.36,0
20120118,0.596218851,1.22,0
20120119,-0.303290742,0.51,0
20120120,4.531305843,0.03,0
20120123,0.777455714,0.02,0
20120124,1.031708083,0,0
20120125,-0.104148827,0.91,0
20120126,-0.390411007,-0.59,0
20120127,-0.27190377,0.01,0
20120130,1.076844177,-0.31,0
20120131,0.051964697,-0.05,0
20120201,0.010379039,1.1,0
20120202,-0.56428102,0.17,0
20120203,1.107745968,1.58,0
20120206,-0.422566763,-0.05,0
20120207,0.275245206,0.16,0
20120208,0.181178029,0.25,0
20120209,0.093336031,0.15,0
20120210,-0.366956563,-0.75,0
20120213,0.103991734,0.75,0
20120214,-0.207444137,-0.09,0
20120215,0.015607718,-0.5,0
20120216,0.401325563,1.27,0
20120217,0.207444068,0.16,0
20120221,-0.015508497,-0.05,0
20120222,0.248509173,-0.39,0
20120223,1.947858559,0.56,0
20120224,0.075932814,0.15,0
20120227,-0.116232797,0.14,0
20120228,0.228071689,0.28,0
20120229,-0.629387904,-0.55,0
20120301,0.407478244,0.64,0
20120302,0.650106277,-0.46,0
20120305,0.934882782,-0.4,0
20120306,-1.680138461,-1.62,0
20120307,0.258881521,0.8,0
20120308,1.036836179,1.07,0
20120309,0.406206692,0.49,0
20120312,0.189594804,-0.07,0
20120313,1.392692855,1.86,0
20120314,0.462348548,-0.23,0
20120315,0.627202328,0.67,0
20120316,0.004851818,0.06,0
20120319,-0.14066757,0.41,0
20120320,-0.712017161,-0.39,0
20120321,0.215655703,-0.1,0
20120322,0.391601161,-0.74,0
20120323,-0.004871081,0.39,0
20120326,1.120701228,1.45,0
20120327,-0.283570577,-0.3,0
20120328,0.053108297,-0.51,0
20120329,0.473892234,-0.16,0
20120330,0.182617042,0.28,0
20120402,0.393779482,0.77,0
20120403,0.014322326,-0.34,0
20120404,-1.633291261,-1.11,0
20120405,-0.2810902,-0.03,0
20120409,-0.257612209,-1.21,0
20120410,-1.265468548,-1.85,0
20120411,0.123636867,0.85,0
20120412,1.3617431,1.44,0
20120413,-1.219853126,-1.25,0
20120416,-0.03944082,-0.09,0
20120417,2.360698988,1.55,0
20120418,-3.467029521,-0.43,0
20120419,-0.309324403,-0.57,0
20120420,0.045126479,0.11,0
20120423,-0.489784027,-0.95,0
20120424,0.697215811,0.29,0
20120425,1.801030005,1.44,0
20120426,0.992263206,0.75,0
20120427,0.60009852,0.35,0
20120430,0.130641962,-0.49,0
20120501,0.44526015,0.48,0
20120502,0.028849161,-0.15,0
20120503,-0.393337693,-0.92,0
20120504,-1.079825274,-1.62,0
20120507,-0.603084302,0.04,0
20120508,-0.694511643,-0.41,0
20120509,-0.12400485,-0.62,0
20120510,-0.312579849,0.29,0
20120511,0.284547671,-0.29,0
20120514,-0.85627996,-1.14,0
20120515,-0.2003652,-0.52,0
20120516,0.347266779,-0.44,0
20120517,-0.917011369,-1.64,0
20120518,-1.010572155,-0.8,0
20120521,0.964386524,1.69,0
20120522,-0.474189256,0,0
20120523,-0.355029375,0.26,0
20120524,-0.01529493,0.16,0
20120525,-0.90868894,-0.16,0
20120529,1.117886977,1.14,0
20120530,-0.97758259,-1.47,0
20120531,-0.834418838,-0.23,0
20120601,-1.960817618,-2.6,0
20120604,-0.285190457,-0.05,0
20120605,0.350673727,0.68,0
20120606,2.56403713,2.32,0
20120607,0.232238356,-0.1,0
20120608,0.360655502,0.85,0
20120611,-1.338711277,-1.4,0
20120612,1.065324297,1.16,0
20120613,-0.742537566,-0.77,0
20120614,1.041115078,1.04,0
20120615,2.071392303,1.07,0
20120618,-0.406010739,0.21,0
20120619,0.323280729,1.09,0
20120620,-0.075371881,-0.14,0
20120621,-2.675107886,-2.26,0
20120622,0.160425144,0.79,0
20120625,-0.43271946,-1.62,0
20120626,-0.470735352,0.52,0
20120627,0.548517981,0.92,0
20120628,-0.825591816,-0.24,0
20120629,2.207934218,2.55,0
20120702,0.127906631,0.33,0
20120703,0.051073038,0.76,0
20120705,-0.326114089,-0.36,0
20120706,-1.967177115,-0.99,0
20120709,-0.904926966,-0.23,0
20120710,-1.781796292,-0.84,0
20120711,-0.54078228,-0.08,0
20120712,-1.159222535,-0.5,0
20120713,1.607628703,1.62,0
20120716,-0.653733206,-0.31,0
20120717,-0.615017179,0.67,0
20120718,2.536400769,0.71,0
20120719,3.83808895,0.27,0
20120720,-1.468580995,-1.06,0
20120723,-0.838241598,-1.02,0
20120724,-0.256446513,-0.99,0
20120725,0.389537633,-0.01,0
20120726,1.513322598,1.53,0
20120727,1.266004232,1.96,0
20120730,0.147770974,-0.13,0
20120731,-0.355273904,-0.47,0
20120801,-0.40737447,-0.5,0
20120802,-0.373313048,-0.69,0
20120803,2.115145495,1.99,0
20120806,0.120962801,0.34,0
20120807,0.590384641,0.64,0
20120808,-0.025002574,0.09,0
20120809,-0.306017609,0.12,0
20120810,0.439424048,0.17,0
20120813,-0.140399547,-0.14,0
20120814,-0.361137823,-0.03,0
20120815,0.05548999,0.27,0
20120816,1.23743363,0.75,0
20120817,0.189386911,0.27,0
20120820,-0.357178495,-0.06,0
20120821,-0.91845252,-0.31,0
20120822,-0.702276532,0,0
20120823,-0.782727013,-0.78,0
20120824,1.063359101,0.61,0
20120827,-1.046216382,-0.06,0
20120828,-0.418157078,0.01,0
20120829,0.10782569,0.15,0
20120830,-0.872736253,-0.8,0
20120831,0.768314303,0.52,0
20120904,-0.158976798,0.08,0
20120905,0.257347171,-0.05,0
20120906,2.103447957,2.07,0
20120907,0.201102941,0.45,0
20120910,0.729463215,-0.57,0
20120911,1.161210001,0.28,0
20120912,0.246280975,0.27,0
20120913,1.279151135,1.56,0
20120914,0.218301932,0.54,0
20120917,0.164535511,-0.42,0
20120918,-0.038605446,-0.15,0
20120919,-0.308604135,0.18,0
20120920,-0.121033096,-0.13,0
20120921,-0.096954069,0.04,0
20120924,-0.334424751,-0.26,0
20120925,-0.150890745,-1.11,0
20120926,-0.476952353,-0.57,0
20120927,0.940673078,0.99,0
20120928,0.75070003,-0.46,0
20121001,1.466422505,0.26,0
20121002,-0.298884847,0.1,0
20121003,0.319800273,0.36,0
20121004,-0.056985857,0.76,0
20121005,0.095105296,-0.03,0
20121008,-0.364966572,-0.36,0
20121009,-0.86838457,-1.05,0
20121010,-1.037894811,-0.58,0
20121011,-0.029153649,0.11,0
20121012,0.996381654,-0.34,0
20121015,0.545268306,0.79,0
20121016,0.995690336,1,0
20121017,-4.795873353,0.49,0
20121018,-2.786536331,-0.31,0
20121019,-0.817325781,-1.68,0
20121022,0.539302428,0.01,0
20121023,-1.607310068,-1.29,0
20121024,-0.276739967,-0.28,0
20121025,0.462478044,0.27,0
20121026,0.87541605,-0.07,0
20121031,0.654064521,0.14,0
20121101,1.355944057,1.19,0
20121102,-1.869198493,-1.04,0
20121105,0.367735795,0.28,0
20121106,0.48018903,0.8,0
20121107,-1.556429963,-2.31,0
20121108,-0.552973442,-1.24,0
20121109,-0.241688861,0.15,0
20121112,-0.20544118,0,0
20121113,-0.490204158,-0.4,0
20121114,-1.48107044,-1.4,0
20121115,0.183452869,-0.24,0
20121116,0.588215734,0.58,0
20121119,1.840855331,1.98,0
20121120,-0.602333753,0.11,0
20121121,0.577770694,0.31,0
20121123,1.695869532,1.28,0
20121126,-0.314765671,-0.14,0
20121127,-0.851810262,-0.43,0
20121128,0.392968002,0.83,0
20121129,-0.234123303,0.54,0
20121130,-0.759380228,0.02,0
20121203,-0.309936701,-0.46,0.001
20121204,-0.063308552,-0.16,0.001
20121205,-0.374248638,0.17,0.001
20121206,0.558139728,0.31,0.001
20121207,1.193145261,0.27,0.001
20121210,0.349658183,0.11,0.001
20121211,0.823642323,0.68,0.001
20121212,-0.641599206,-0.02,0.001
20121213,-0.496298151,-0.57,0.001
20121214,-0.119731864,-0.34,0.001
20121217,0.974682186,1.16,0.001
20121218,1.074843583,1.2,0.001
20121219,-0.311232464,-0.6,0.001
20121220,-0.158781708,0.53,0.001
20121221,-0.690731805,-0.88,0.001
20121224,-0.52596394,-0.24,0.001
20121226,-0.233612899,-0.54,0.001
20121227,0.396726384,-0.11,0.001
20121228,-1.483364131,-1,0.001
20121231,0.910191781,1.71,0.001
20130102,2.537535546,2.62,0
20130103,-0.548529155,-0.14,0
20130104,-0.653358272,0.55,0
20130107,-0.437211436,-0.31,0
20130108,-0.139699529,-0.27,0
20130109,-0.284753606,0.34,0
20130110,0.291604441,0.66,0
20130111,0.817295271,0.02,0
20130114,-0.936702255,-0.06,0
20130115,-0.0622769,0.19,0
20130116,0.04676223,-0.04,0
20130117,0.551908233,0.61,0
20130118,0.424346009,0.29,0
20130122,0.831327999,0.48,0
20130123,4.504886282,0.1,0
20130124,-0.146435778,0.09,0
20130125,0.269417679,0.59,0
20130128,-0.019517295,-0.14,0
20130129,-0.501349129,0.36,0
20130130,-0.186187256,-0.38,0
20130131,-0.220862739,-0.08,0
20130201,1.0444601,0.99,0
20130204,-0.675164156,-1.19,0
20130205,-0.489499228,1.07,0
20130206,-0.452638391,0.15,0
20130207,-0.634728931,-0.15,0
20130208,0.975988201,0.58,0
20130211,-0.750830876,-0.08,0
20130212,-0.059939229,0.16,0
20130213,0.024999624,0.14,0
20130214,-0.219660692,0.11,0
20130215,0.668390526,-0.11,0
20130219,-0.327846506,0.74,0
20130220,-0.502929254,-1.36,0
20130221,-0.490487363,-0.66,0
20130222,1.401345266,0.94,0
20130225,-1.764544714,-1.82,0
20130226,0.828692,0.58,0
20130227,1.614788432,1.29,0
20130228,-0.738621782,-0.05,0
20130301,1.041084665,0.22,0
20130304,1.129986962,0.47,0
20130305,0.655188531,1,0
20130306,0.899780505,0.18,0
20130307,0.500332504,0.27,0
20130308,0.459464516,0.52,0
20130311,-0.142498974,0.3,0
20130312,0.223975351,-0.22,0
20130313,0.719744499,0.2,0
20130314,1.779298721,0.58,0
20130315,-0.406956877,-0.19,0
20130318,-0.792484056,-0.5,0
20130319,0.107931104,-0.24,0
20130320,0.761880854,0.76,0
20130321,-1.293524816,-0.85,0
20130322,-0.084762256,0.62,0
20130325,-0.629843418,-0.29,0
20130326,0.771679618,0.76,0
20130327,-0.689830967,-0.02,0
20130328,1.149332248,0.39,0
20130401,-0.430387666,-0.57,0
20130402,0.936648452,0.33,0
20130403,-0.7899205,-1.16,0
20130404,-0.632808281,0.42,0
20130405,-0.895119735,-0.41,0
20130408,-0.042966867,0.7,0
20130409,-0.047765289,0.31,0
20130410,1.337611337,1.28,0
20130411,0.434904376,0.35,0
20130412,-0.720663874,-0.28,0
20130415,-0.997925349,-2.48,0
20130416,1.317988398,1.47,0
20130417,-1.093039929,-1.46,0
20130418,-1.194696843,-0.71,0
20130419,-7.945575942,0.97,0
20130422,-1.135607047,0.45,0
20130423,2.032843748,1.11,0
20130424,0.052206123,0.06,0
20130425,1.175279064,0.49,0
20130426,0.185787572,-0.2,0
20130429,2.522144381,0.67,0
20130430,1.716804866,0.29,0
20130501,-1.426475536,-1.08,0
20130502,1.392156489,1.04,0
20130503,1.052985479,1.12,0
20130506,-0.842354445,0.23,0
20130507,0.420056274,0.54,0
20130508,1.056468432,0.44,0
20130509,-0.76844217,-0.31,0
20130510,0.607028697,0.54,0
20130513,-0.973370384,-0.02,0
20130514,0.366157726,1.1,0
20130515,0.054146154,0.51,0
20130516,0.676087522,-0.5,0
20130517,1.848923483,1.04,0
20130520,-0.402180977,-0.06,0
20130521,0.507055698,0.16,0
20130522,-0.792428797,-0.92,0
20130523,-0.400183523,-0.19,0
20130524,-0.213200105,-0.06,0
20130528,1.006390285,0.77,0
20130529,0.067401405,-0.7,0
20130530,0.694979048,0.5,0
20130531,-0.638000181,-1.31,0
20130603,0.448069744,0.48,0
20130604,-1.312202065,-0.55,0
20130605,-1.659292047,-1.38,0
20130606,0.524205072,0.89,0
20130607,1.259088811,1.3,0
20130610,-0.642464117,0.07,0
20130611,-0.505987349,-1.04,0
20130612,-1.353633063,-0.82,0
20130613,1.285532429,1.47,0
20130614,-0.767519511,-0.59,0
20130617,0.4162925,0.74,0
20130618,0.90537515,0.8,0
20130619,-1.419993325,-1.28,0
20130620,-2.247313586,-2.45,0
20130621,-0.953117862,0.13,0
20130624,-0.977496143,-1.19,0
20130625,0.746808307,0.96,0
20130626,-0.061523367,0.92,0
20130627,0.406238722,0.77,0
20130628,-2.293751109,-0.33,0
20130701,0.088992575,0.71,0
20130702,0.115081468,-0.1,0
20130703,0.918026349,0.11,0
20130705,0.873126103,1.11,0
20130708,0.02565509,0.53,0
20130709,-1.869670011,0.74,0
20130710,0.497835704,0.06,0
20130711,0.286497021,1.32,0
20130712,-0.377912606,0.33,0
20130715,1.00990355,0.2,0
20130716,-0.077286519,-0.41,0
20130717,0.36175516,0.3,0
20130718,1.783909224,0.54,0
20130719,-2.222524076,0.09,0
20130722,0.284584776,0.22,0
20130723,0.459602748,-0.15,0
20130724,0.839489818,-0.39,0
20130725,0.310741002,0.42,0
20130726,0.065940431,0.02,0
20130729,-0.57598839,-0.37,0
20130730,-0.101885861,0.12,0
20130731,-0.493650819,0.09,0
20130801,0.395573334,1.4,0
20130802,-0.331400951,0.2,0
20130805,0.174365941,-0.07,0
20130806,-2.280497042,-0.68,0
20130807,-0.771919083,-0.42,0
20130808,-0.333556161,0.47,0
20130809,-0.058507478,-0.29,0
20130812,0.678464614,-0.02,0
20130813,-0.3537007,0.2,0
20130814,-0.471234888,-0.5,0
20130815,-0.923563213,-1.47,0
20130816,-0.241914215,-0.26,0
20130819,-0.597109771,-0.62,0
20130820,0.179285424,0.53,0
20130821,0.162682585,-0.59,0
20130822,0.178673932,0.93,0
20130823,0.124271653,0.38,0
20130826,-0.366059363,-0.29,0
20130827,-1.076763449,-1.75,0
20130828,-0.316888645,0.3,0
20130829,0.263849772,0.34,0
20130830,-0.202376542,-0.47,0
20130903,0.93150909,0.46,0
20130904,-0.450169685,0.83,0
20130905,0.558529392,0.19,0
20130906,-0.606351425,0.01,0
20130909,1.071092967,1.09,0
20130910,0.879622138,0.8,0
20130911,2.221524689,0.28,0
20130912,0.015732137,-0.32,0
20130913,0.757852576,0.29,0
20130916,0.511265424,0.49,0
20130917,-0.511238704,0.54,0
20130918,1.183043654,1.1,0
20130919,-0.528379439,-0.13,0
20130920,-1.727494907,-0.63,0
20130923,0.511778334,-0.45,0
20130924,-0.532638026,-0.12,0
20130925,-0.262853334,-0.23,0
20130926,0.396625485,0.42,0
